year,stop,stop_key,effective_pv,unit,winner,result_color_name,color_css
1968,0.029182182798,0.029182,0.029192182798,WI,D,BLUE,blue
1968,-0.095213699986,-0.095214,-0.095223699986,WV,R,RED,red
1968,0.195466824420,0.195467,0.195476824420,WY,D,BLUE,blue
1972,0.003587124958,0.003587,0.003597124958,AK,D,BLUE,blue
1972,0.237449860972,0.237450,0.237459860972,AL,D,BLUE,blue
1972,0.149669892500,0.149670,0.149679892500,AR,D,BLUE,blue
1972,0.081108088541,0.081108,0.081118088541,AZ,D,BLUE,blue
1972,-0.096878798924,-0.096879,-0.096868798924,CA,D,BLUE,blue
1972,0.048656348815,0.048656,0.048666348815,CO,D,BLUE,blue
1972,-0.047067882567,-0.047068,-0.047057882567,CT,D,BLUE,blue
1972,-0.027348991255,-0.027349,-0.027338991255,DE,D,BLUE,blue
1972,0.209689333250,0.209689,0.209699333250,FL,D,BLUE,blue
1972,0.272428475872,0.272428,0.272438475872,GA,D,BLUE,blue
1972,0.018112751547,0.018113,0.018122751547,HI,D,BLUE,blue
1972,-0.060173620303,-0.060174,-0.060163620303,IA,D,BLUE,blue
1972,0.150507157985,0.150507,0.150517157985,ID,D,BLUE,blue
1972,-0.046278691130,-0.046279,-0.046268691130,IL,D,BLUE,blue
1972,0.096252588377,0.096253,0.096262588377,IN,D,BLUE,blue
1972,0.150066936737,0.150067,0.150076936737,KS,D,BLUE,blue
1972,0.054512401877,0.054512,0.054522401877,KY,D,BLUE,blue
1972,0.138204057216,0.138204,0.138214057216,LA,D,BLUE,blue
1972,-0.321135045688,-0.321135,-0.321145045688,MA,R,RED,red
1972,0.007501615340,0.007502,0.007511615340,MD,D,BLUE,blue
1972,-0.002993942641,-0.002994,-0.002983942641,ME-01,D,BLUE,blue
1972,0.000199357210,0.000199,0.000209357210,ME-02,D,BLUE,blue
1972,-0.001706654410,-0.001707,-0.001696654410,ME-AL,D,BLUE,blue
1972,-0.087562915409,-0.087563,-0.087552915409,MI,D,BLUE,blue
1972,-0.176395133702,-0.176395,-0.176385133702,MN,D,BLUE,blue
1972,0.014415698142,0.014416,0.014425698142,MO,D,BLUE,blue
1972,0.354232820945,0.354233,0.354242820945,MS,D,BLUE,blue
1972,-0.030657409867,-0.030657,-0.030647409867,MT,D,BLUE,blue
1972,0.174283724463,0.174284,0.174293724463,NC,D,BLUE,blue
1972,0.031350102771,0.031350,0.031360102771,ND,D,BLUE,blue
1972,0.178578467509,0.178578,0.178588467509,NE-AL,D,BLUE,blue
1972,0.059765468839,0.059765,0.059775468839,NH,D,BLUE,blue
1972,0.016521725087,0.016522,0.016531725087,NJ,D,BLUE,blue
1972,0.013448424406,0.013448,0.013458424406,NM,D,BLUE,blue
1972,0.042144523460,0.042145,0.042154523460,NV,D,BLUE,blue
1972,-0.058094367220,-0.058094,-0.058084367220,NY,D,BLUE,blue
1972,-0.015846113330,-0.015846,-0.015836113330,OH,D,BLUE,blue
1972,0.265546181938,0.265546,0.265556181938,OK,D,BLUE,blue
1972,-0.130251752215,-0.130252,-0.130241752215,OR,D,BLUE,blue
1972,-0.031656322259,-0.031656,-0.031646322259,PA,D,BLUE,blue
1972,-0.169572243230,-0.169572,-0.169562243230,RI,D,BLUE,blue
1972,0.195089744018,0.195090,0.195099744018,SC,D,BLUE,blue
1972,-0.145167473140,-0.145167,-0.145157473140,SD,D,BLUE,blue
1972,0.148033517183,0.148034,0.148043517183,TN,D,BLUE,blue
1972,0.098128553958,0.098129,0.098138553958,TX,D,BLUE,blue
1972,0.181003184686,0.181003,0.181013184686,UT,D,BLUE,blue
1972,0.145741647114,0.145742,0.145751647114,VA,D,BLUE,blue
1972,0.030501640456,0.030502,0.030511640456,VT,D,BLUE,blue
1972,-0.048718481331,-0.048718,-0.048708481331,WA,D,BLUE,blue
1972,-0.134726998886,-0.134727,-0.134716998886,WI,D,BLUE,blue
1972,0.040734232169,0.040734,0.040744232169,WV,D,BLUE,blue
