year,abbr,D_votes,R_votes,T_votes,total_votes,electoral_votes,D_delta,R_delta,total_delta,pres_margin,pres_margin_delta,pres_margin_str,pres_margin_delta_str,national_margin,national_margin_delta,national_margin_str,national_margin_delta_str,relative_margin,relative_margin_delta,relative_margin_str,relative_margin_delta_str,third_party_share,third_party_share_str,third_party_national_share,third_party_national_share_str,third_party_relative_share,third_party_relative_share_str,two_party_margin,two_party_margin_str,two_party_margin_delta,two_party_margin_delta_str,two_party_national_margin,two_party_national_margin_str,two_party_national_margin_delta,two_party_national_margin_delta_str,two_party_relative_margin,two_party_relative_margin_str,two_party_relative_margin_delta,two_party_relative_margin_delta_str,color
1952,AR,226300,177155,1345,404800,8,76641,126196,162325,0.121405632411,-0.285646641019,D+12.1,R+28.6,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.229911353575,-0.132317362317,D+23.0,R+13.2,0.0033226284584980236,0.33%,0.0048795712368041805,0.49%,-0.001556942778306157,-0.16%,0.12181036298967667,D+12.2,-0.37016941948248433,R+37.0,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.23084814176290597,D+23.1,-0.21376165802431352,R+21.4,deepskyblue
1952,AZ,108528,152042,0,260570,4,13277,74445,83505,-0.166995433089,-0.266698931804,R+16.7,R+26.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.058489711925,-0.113369653102,R+5.8,R+11.3,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.1669954330889972,R+16.7,-0.26913141383508626,R+26.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.05795765431576791,R+5.8,-0.11272365237691545,R+11.3,red
1952,CA,2257646,3035587,48370,5341603,32,344512,1140318,1320065,-0.145638116498,-0.150080446771,R+14.6,R+15.0,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.037132395334,0.003248831932,R+3.7,D+0.3,0.009055334138459934,0.91%,0.0048795712368041805,0.49%,0.004175762901655754,0.42%,-0.1469689696259356,R+14.7,-0.1516599122598953,R+15.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.037931190852706326,R+3.8,0.004747849198275485,D+0.5,red
1952,CO,245504,379782,4817,630103,6,-21784,140068,114866,-0.213104841589,-0.266621960896,R+21.3,R+26.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.104599120425,-0.113292682193,R+10.5,R+11.3,0.007644781884866442,0.76%,0.0048795712368041805,0.49%,0.0027652106480622616,0.28%,-0.21474653198696275,R+21.5,-0.26913290521625965,R+26.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.10570875321373346,R+10.6,-0.11272514375808888,R+11.3,red
1952,CT,481649,611012,4250,1096911,8,58352,173258,213393,-0.117933907126,-0.101570912824,R+11.8,R+10.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.009428185962,0.051758365878,R+0.9,D+5.2,0.0038745167110184873,0.39%,0.0048795712368041805,0.49%,-0.0010050545257856932,-0.10%,-0.11839262131621793,R+11.8,-0.10160267507609974,R+10.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.009354842542988642,R+0.9,0.054805086382071044,D+5.5,red
1952,DE,83315,90059,651,174025,3,15502,20471,34952,-0.038753052722,-0.025989971463,R+3.9,R+2.6,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.069752668442,0.127339307239,D+7.0,D+12.7,0.003740841833069961,0.37%,0.0048795712368041805,0.49%,-0.0011387294037342195,-0.11%,-0.03889856610564445,R+3.9,-0.025980173954204502,R+2.6,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.07013921266758484,D+7.0,0.1304275875039663,D+13.0,red
1952,FL,444950,544036,351,989337,10,162962,349756,411694,-0.100153941478,-0.251991668240,R+10.0,R+25.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.008351779686,-0.098662389538,D+0.8,R+9.9,0.00035478305168006453,0.04%,0.0048795712368041805,0.49%,-0.004524788185124116,-0.45%,-0.10018948700992734,R+10.0,-0.2843463062797502,R+28.4,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.008848291763301944,D+0.9,-0.12793854482157946,R+12.8,red
1952,GA,456823,198979,1,655803,12,202177,122288,237039,0.393172949804,-0.031780006993,D+39.3,R+3.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.501678670968,0.121549271709,D+50.2,D+12.2,1.5248481632441449e-06,0.00%,0.0048795712368041805,0.49%,-0.004878046388640937,-0.49%,0.39317354933348786,D+39.3,-0.1439080322586676,R+14.4,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.5022113281067171,D+50.2,0.012499729199503151,D+1.2,deepskyblue
1952,IA,451513,808906,8354,1268773,10,-70867,314888,230509,-0.281683957650,-0.309000709459,R+28.2,R+30.9,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.173178236486,-0.155671430757,R+17.3,R+15.6,0.006584314136571318,0.66%,0.0048795712368041805,0.49%,0.001704742899767137,0.17%,-0.28355094615362036,R+28.4,-0.31145536942088375,R+31.1,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.17451316738039108,R+17.5,-0.155047607962713,R+15.5,red
1952,ID,95081,180707,443,276231,4,-12289,79193,61415,-0.309979690911,-0.337240230163,R+31.0,R+33.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.201473969747,-0.183910951461,R+20.1,R+18.4,0.0016037302113086512,0.16%,0.0048795712368041805,0.49%,-0.003275841025495529,-0.33%,-0.31047761323915474,R+31.0,-0.33851231192359205,R+33.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.20143983446592545,R+20.1,-0.18210455046542123,R+18.2,red
1952,IL,2013920,2457327,9811,4481058,27,19205,496224,497012,-0.098951408350,-0.107388057927,R+9.9,R+10.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.009554312814,0.045941220775,D+1.0,D+4.6,0.002189438297830557,0.22%,0.0048795712368041805,0.49%,-0.0026901329389736237,-0.27%,-0.09916853173175179,R+9.9,-0.10766538371028063,R+10.8,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.0098692470414775,D+1.0,0.04874237774789016,D+4.9,red
1952,IN,801530,1136259,17536,1955325,13,-6303,315180,299111,-0.171188421362,-0.163190662618,R+17.1,R+16.3,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.062682700198,-0.009861383916,R+6.3,R+1.0,0.008968330073005766,0.90%,0.0048795712368041805,0.49%,0.004088758836201586,0.41%,-0.17273758907703574,R+17.3,-0.16460578085166813,R+16.5,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.06369981030380645,R+6.4,-0.008198019393497333,R+0.8,red
1952,KS,273296,616302,6568,896166,8,-78606,193263,107347,-0.382748285474,-0.292566634170,R+38.3,R+29.3,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.274242564310,-0.139237355468,R+27.4,R+13.9,0.007328999314859077,0.73%,0.0048795712368041805,0.49%,0.0024494280780548968,0.24%,-0.38557415821528374,R+38.6,-0.2937774924045962,R+29.4,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.27653637944205445,R+27.7,-0.13736973094642543,R+13.7,red
1952,KY,495729,495029,2390,993148,10,28973,153819,170490,0.000704829492,-0.151905368185,D+0.1,R+15.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.109210550656,0.001423910518,D+10.9,D+0.1,0.0024064892644399425,0.24%,0.0048795712368041805,0.49%,-0.002473081972364238,-0.25%,0.0007065297479303725,D+0.1,-0.15467872161165655,R+15.5,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.10974430852115966,D+11.0,0.0017290398465142354,D+0.2,deepskyblue
1952,LA,345027,306925,0,651952,10,208683,234268,235616,0.058442952855,-0.094527244293,D+5.8,R+9.5,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.166948674020,0.058802034409,D+16.7,D+5.9,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,0.05844295285542494,D+5.8,-0.2462780771874935,R+24.6,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.16748073162865423,D+16.7,-0.08987031572932269,R+9.0,deepskyblue
1952,MA,1083525,1292325,7548,2383398,16,-68263,382955,276252,-0.087606014606,-0.202651673521,R+8.8,R+20.3,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.020899706558,-0.049322394819,D+2.1,R+4.9,0.003166907079723991,0.32%,0.0048795712368041805,0.49%,-0.0017126641570801896,-0.17%,-0.08788433613233158,R+8.8,-0.2054968626829405,R+20.5,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.021153442640897704,D+2.1,-0.04908910122476971,R+4.9,red
1952,MD,395337,499424,7313,902074,9,108816,204610,305339,-0.115386320856,-0.101489029764,R+11.5,R+10.1,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.006880599692,0.051840248938,R+0.7,D+5.2,0.00810687371546015,0.81%,0.0048795712368041805,0.49%,0.0032273024786559695,0.32%,-0.1163293885182747,R+11.6,-0.10206394776552458,R+10.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.007291609745045419,R+0.7,0.05434381369264622,D+5.4,red
1952,ME-AL,118806,232353,627,351786,5,6890,82119,86999,-0.322772935819,-0.178060393285,R+32.3,R+17.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.214267214655,-0.024731114582,R+21.4,R+2.5,0.0017823335778001399,0.18%,0.0048795712368041805,0.49%,-0.0030972376590040407,-0.31%,-0.32334925204821746,R+32.3,-0.17718102774915204,R+17.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.21431147327498817,R+21.4,-0.02077326629098125,R+2.1,red
1952,MI,1230657,1551529,16406,2798592,20,227209,512934,688983,-0.114654797841,-0.097994364557,R+11.5,R+9.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.006149076677,0.055334914145,R+0.6,D+5.5,0.005862233580314673,0.59%,0.0048795712368041805,0.49%,0.0009826623435104922,0.10%,-0.11533089448369016,R+11.5,-0.09811920991093631,R+9.8,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.006293115710460873,R+0.6,0.05828855154723449,D+5.8,red
1952,MN,608458,763211,7814,1379483,11,-84508,279594,167257,-0.112181882633,-0.284879877891,R+11.2,R+28.5,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.003676161469,-0.131550599189,R+0.4,R+13.2,0.0056644409536036324,0.57%,0.0048795712368041805,0.49%,0.0007848697167994519,0.08%,-0.11282095024382705,R+11.3,-0.2907505990658821,R+29.1,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.003783171470597757,R+0.4,-0.13434283760771132,R+13.4,red
1952,MO,929830,959429,2803,1892062,13,12515,304390,313434,-0.015643779115,-0.181785517384,R+1.6,R+18.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.092861942049,-0.028456238682,D+9.3,R+2.8,0.0014814525105414094,0.15%,0.0048795712368041805,0.49%,-0.003398118726262771,-0.34%,-0.015666989015270007,R+1.6,-0.1824716653158995,R+18.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.09337078975795929,D+9.3,-0.02606390385772872,R+2.6,red
1952,MS,172566,112966,0,285532,8,153182,107923,93342,0.208733171764,0.134114305017,D+20.9,D+13.4,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.317238892928,0.287443583719,D+31.7,D+28.7,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,0.20873317176358516,D+20.9,-0.37836307419375714,R+37.8,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.3177709505368145,D+31.8,-0.22195531273558633,R+22.2,deepskyblue
1952,MT,106213,157394,1430,265037,4,-12858,60624,40759,-0.193108886684,-0.292543516919,R+19.3,R+29.3,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.084603165520,-0.139214238217,R+8.5,R+13.9,0.005395473084890034,0.54%,0.0048795712368041805,0.49%,0.0005159018480858533,0.05%,-0.19415645259799627,R+19.4,-0.29747787901837053,R+29.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.08511867382476698,R+8.5,-0.14107011756019974,R+14.1,red
1952,NATIONAL,27375090,34075529,301323,61751942,0,3196743,12084237,12959407,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.000000000000,0.000000000000,EVEN,EVEN,0.0048795712368041805,0.49%,0.0048795712368041805,0.49%,0.0,0.00%,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.0,EVEN,0.0,EVEN,red
1952,NC,652803,558107,0,1210910,14,193733,299535,419701,0.078202343692,-0.175204783881,D+7.8,R+17.5,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.186708064856,-0.021875505179,D+18.7,R+2.2,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,0.07820234369193417,D+7.8,-0.20118208475567617,R+20.1,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.18724012246516347,D+18.7,-0.044774323297505386,R+4.5,deepskyblue
1952,ND,76694,191712,1721,270127,4,-19118,76573,49411,-0.425792312505,-0.338227296829,R+42.6,R+33.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.317286591341,-0.184898018126,R+31.7,R+18.5,0.006371077308081014,0.64%,0.0048795712368041805,0.49%,0.0014915060712768335,0.15%,-0.42852246224003937,R+42.9,-0.33690402952343695,R+33.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.3194846834668101,R+31.9,-0.18049626806526614,R+18.0,red
1952,NE-AL,188057,421603,0,609660,6,-36108,156829,120720,-0.383075812748,-0.300020632153,R+38.3,R+30.0,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.274570091584,-0.146691353451,R+27.5,R+14.7,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.3830758127480891,R+38.3,-0.3000204622851479,R+30.0,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.2740380339748598,R+27.4,-0.14361270082697714,R+14.4,red
1952,NH,106663,166287,0,272950,4,-1332,44988,41510,-0.218442938267,-0.160959357209,R+21.8,R+16.1,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.109937217103,-0.007630078507,R+11.0,R+0.8,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.2184429382670819,R+21.8,-0.16042135898458867,R+16.0,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.1094051594938526,R+10.9,-0.004013597526417875,R+0.4,red
1952,NJ,1015902,1374613,29039,2419554,16,120447,393489,469999,-0.148255008981,-0.104312160485,R+14.8,R+10.4,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.039749287817,0.049017118217,R+4.0,D+4.9,0.012001798678599445,1.20%,0.0048795712368041805,0.49%,0.0071222274417952645,0.71%,-0.15005595028686286,R+15.0,-0.10440426176215914,R+10.4,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.04101817151363357,R+4.1,0.05200349969601166,D+5.2,red
1952,NM,105661,132170,777,238608,4,197,51867,51545,-0.111098538188,-0.245604025644,R+11.1,R+24.6,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.002592817024,-0.092274746942,R+0.3,R+9.2,0.0032563870448601893,0.33%,0.0048795712368041805,0.49%,-0.0016231841919439913,-0.16%,-0.11146149997266967,R+11.1,-0.2469053624455524,R+24.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.0024237211994403846,R+0.2,-0.09049760098738159,R+9.0,red
1952,NV,31688,50502,0,82190,3,397,21145,20073,-0.228908626354,-0.260043420371,R+22.9,R+26.0,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.120402905189,-0.106714141669,R+12.0,R+10.7,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.22890862635357098,R+22.9,-0.2607975592120329,R+26.1,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.1198708475803417,R+12.0,-0.10438979775386213,R+10.4,red
1952,NY,3104601,3952815,70825,7128241,45,324397,1111652,950904,-0.118993451540,-0.109125283428,R+11.9,R+10.9,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.010487730376,0.044203995274,R+1.0,D+4.4,0.009935831294143955,0.99%,0.0048795712368041805,0.49%,0.005056260057339774,0.51%,-0.12018761541051286,R+12.0,-0.10934345597384915,R+10.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.01114983663728357,R+1.1,0.04706430548432165,D+4.7,red
1952,OH,1600367,2100391,0,3700758,25,147576,654707,764687,-0.135113941522,-0.137534523313,R+13.5,R+13.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.026608220358,0.015794755389,R+2.7,D+1.6,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.1351139415222503,R+13.5,-0.1375659205802032,R+13.8,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.026076162749021026,R+2.6,0.018841840877967586,D+1.9,red
1952,OK,430939,518045,0,948984,8,-21843,249228,227385,-0.091788691906,-0.346729455405,R+9.2,R+34.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.016717029258,-0.193400176703,D+1.7,R+19.3,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.09178869190629135,R+9.2,-0.3467294554051321,R+34.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.017249086866937935,D+1.7,-0.19032169394696133,R+19.0,red
1952,OR,270579,420815,3665,695059,6,27432,159911,170979,-0.216148557173,-0.182266325452,R+21.6,R+18.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.107642836009,-0.028937046750,R+10.8,R+2.9,0.005272933664624154,0.53%,0.0048795712368041805,0.49%,0.0003933624278199734,0.04%,-0.21729433579116972,R+21.7,-0.1820657577306163,R+18.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.10825655701794043,R+10.8,-0.025657996272445527,R+2.6,red
1952,PA,2146269,2415789,18911,4580969,32,393843,513592,845821,-0.058834713791,-0.018736972015,R+5.9,R+1.9,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.049671007373,0.134592306688,D+5.0,D+13.5,0.004128165896778608,0.41%,0.0048795712368041805,0.49%,-0.0007514053400255729,-0.08%,-0.059078600052870876,R+5.9,-0.018097355202170817,R+1.8,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.04995917872035841,D+5.0,0.13831040625599997,D+13.8,red
1952,RI,203293,210935,270,414498,4,14557,75148,86796,-0.018436759647,-0.180013436017,R+1.8,R+18.0,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.090068961518,-0.026684157315,D+9.0,R+2.7,0.0006513903565276551,0.07%,0.0048795712368041805,0.49%,-0.004228180880276525,-0.42%,-0.018448777002037526,R+1.8,-0.1816082448979956,R+18.2,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.09058900177119177,D+9.1,-0.025200483439824797,R+2.5,red
1952,SC,173004,168082,0,341086,8,138581,162696,198515,0.014430378262,-0.189236566628,D+1.4,R+18.9,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.122936099427,-0.035907287926,D+12.3,R+3.6,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,0.014430378262373712,D+1.4,-0.7149775445691469,R+71.5,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.123468157035603,D+12.3,-0.558569783110976,R+55.9,deepskyblue
1952,SD,90426,203857,0,294283,4,-27227,74206,44178,-0.385448700740,-0.337476848918,R+38.5,R+33.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.276942979576,-0.184147570216,R+27.7,R+18.4,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.38544870074044374,R+38.5,-0.3369335129553695,R+33.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.27641092196721445,R+27.6,-0.1805257514971987,R+18.1,red
1952,TN,443710,446147,2696,892553,11,173308,243233,342270,-0.002730370073,-0.125372719555,R+0.3,R+12.5,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.105775351091,0.027956559147,D+10.6,D+2.8,0.003020548919784035,0.30%,0.0048795712368041805,0.49%,-0.0018590223170201455,-0.19%,-0.0027386422762309,R+0.3,-0.1453241454073315,R+14.5,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.10629913649699839,D+10.6,0.01108361605083931,D+1.1,red
1952,TX,969228,1102878,3840,2075946,24,144993,799411,826369,-0.064380287349,-0.481135717386,R+6.4,R+48.1,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.044125433816,-0.327806438684,D+4.4,R+32.8,0.00184975909778,0.18%,0.0048795712368041805,0.49%,-0.0030298121390241804,-0.30%,-0.06449959606313577,R+6.4,-0.5262953541623498,R+52.6,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.04453818271009352,D+4.5,-0.3698875927041791,R+37.0,red
1952,UT,135364,194190,0,329554,4,-13787,69788,53249,-0.178501854021,-0.268073161091,R+17.9,R+26.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.069996132857,-0.114743882389,R+7.0,R+11.5,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,-0.17850185402088883,R+17.9,-0.268974267045056,R+26.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.06946407524765955,R+6.9,-0.11256650558688522,R+11.3,red
1952,VA,268677,349037,1975,619689,12,67891,176967,200433,-0.129677951359,-0.198170709960,R+13.0,R+19.8,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.021172230195,-0.044841431258,R+2.1,R+4.5,0.003187082552699822,0.32%,0.0048795712368041805,0.49%,-0.0016924886841043585,-0.17%,-0.13009256711034556,R+13.0,-0.2071088951297418,R+20.7,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.02105478833711627,R+2.1,-0.050701133671570996,R+5.1,red
1952,VT,43355,109717,485,153557,3,-2202,33791,30175,-0.432165254596,-0.186027244189,R+43.2,R+18.6,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.323659533432,-0.032697965487,R+32.4,R+3.3,0.003158436280990121,0.32%,0.0048795712368041805,0.49%,-0.0017211349558140594,-0.17%,-0.4335345458346399,R+43.4,-0.18354895114237843,R+18.4,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.3244967670614106,R+32.4,-0.027141189684207645,R+2.7,red
1952,WA,492845,599107,10756,1102708,9,17680,212792,198650,-0.096364586092,-0.194643678805,R+9.6,R+19.5,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.012141135073,-0.041314400103,D+1.2,R+4.1,0.009754168828012492,0.98%,0.0048795712368041805,0.49%,0.004874597591208312,0.49%,-0.097313801339253,R+9.7,-0.20045026417065942,R+20.0,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.011723977433976282,D+1.2,-0.04404250271248863,R+4.4,red
1952,WI,622175,979744,5451,1607370,12,-25135,388785,330570,-0.222455937339,-0.266590492476,R+22.2,R+26.7,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.113950216174,-0.113261213774,R+11.4,R+11.3,0.0033912540360962317,0.34%,0.0048795712368041805,0.49%,-0.0014883172007079488,-0.15%,-0.22321290901724744,R+22.3,-0.26872079139175575,R+26.9,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.11417513024401815,R+11.4,-0.11231302993358494,R+11.2,red
1952,WV,453578,419970,0,873548,8,24390,103719,124798,0.038472986029,-0.112361070732,D+3.8,R+11.2,-0.108505721164,-0.153329278702,R+10.9,R+15.3,0.146978707194,0.040968207970,D+14.7,D+4.1,0.0,0.00%,0.0048795712368041805,0.49%,-0.0048795712368041805,-0.49%,0.038472986029388194,D+3.8,-0.11303102704210391,R+11.3,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,0.1475107648026175,D+14.8,0.043376734416066876,D+4.3,deepskyblue
1952,WY,47934,81047,270,129251,3,-4420,33100,27826,-0.256191441459,-0.299642267192,R+25.6,R+30.0,-0.108505721164,-0.153329278702,R+10.9,R+15.3,-0.147685720295,-0.146312988490,R+14.8,R+14.6,0.0020889586927760715,0.21%,0.0048795712368041805,0.49%,-0.002790612544028109,-0.28%,-0.2567277350927656,R+25.7,-0.3006654824731506,R+30.1,-0.10903777877322929,R+10.9,-0.15640776145817079,R+15.6,-0.1476899563195363,R+14.8,-0.14425772101497983,R+14.4,red
1956,AL,280844,195694,20333,496871,11,5769,46463,70751,0.171372448784,-0.123952811706,D+17.1,R+12.4,-0.153996247040,-0.045490525876,R+15.4,R+4.5,0.325368695825,-0.078462285830,D+32.5,R+7.8,0.04092209044198595,4.09%,0.006687484125587157,0.67%,0.03423460631639879,3.42%,0.17868459598185243,D+17.9,-0.11790324392613849,R+11.8,-0.15503302795348234,R+15.5,-0.04599524918025305,R+4.6,0.3337176239353348,D+33.4,-0.07190799474588544,R+7.2,deepskyblue
1956,AR,213277,186287,7008,406572,8,-13023,9132,1772,0.066384305855,-0.055021326556,D+6.6,R+5.5,-0.153996247040,-0.045490525876,R+15.4,R+4.5,0.220380552895,-0.009530800680,D+22.0,R+1.0,0.017236799386086597,1.72%,0.006687484125587157,0.67%,0.010549315260499442,1.05%,0.06754862800452494,D+6.8,-0.05426173498515173,R+5.4,-0.15503302795348234,R+15.5,-0.04599524918025305,R+4.6,0.22258165595800727,D+22.3,-0.008266485804898693,R+0.8,deepskyblue
1956,AZ,112880,176990,303,290173,4,4352,24948,29603,-0.220937165070,-0.053941731981,R+22.1,R+5.4,-0.153996247040,-0.045490525876,R+15.4,R+4.5,-0.066940918030,-0.008451206106,R+6.7,R+0.8,0.0010442046641141664,0.10%,0.006687484125587157,0.67%,-0.00564327946147299,-0.56%,-0.2211681098423431,R+22.1,-0.054172676753345916,R+5.4,-0.15503302795348234,R+15.5,-0.04599524918025305,R+4.6,-0.06613508188886077,R+6.6,-0.008177427573092866,R+0.8,red
1956,CA,2420135,3027668,18552,5466355,32,162489,-7919,124752,-0.111140421725,0.034497694773,R+11.1,D+3.4,-0.153996247040,-0.045490525876,R+15.4,R+4.5,0.042855825315,0.079988220649,D+4.3,D+8.0,0.003393852027539375,0.34%,0.006687484125587157,0.67%,-0.0032936320980477816,-0.33%,-0.11151890037139742,R+11.2,0.0354500692545382,D+3.5,-0.15503302795348234,R+15.5,-0.04599524918025305,R+4.6,0.04351412758208492,D+4.4,0.08144531843479125,D+8.1,red
1956,CO,263997,394479,4598,663074,6,18493,14697,32971,-0.196783466099,0.016321375491,R+19.7,D+1.6,-0.153996247040,-0.045490525876,R+15.4,R+4.5,-0.042787219059,0.061811901366,R+4.3,D+6.2,0.006934369316245245,0.69%,0.006687484125587157,0.67%,0.0002468851906580888,0.02%,-0.19815756382920563,R+19.8,0.016588968157757122,D+1.7,-0.15503302795348234,R+15.5,-0.04599524918025305,R+4.6,-0.04312453587572329,R+4.3,0.06258421733801017,D+6.3,red
