year,abbr,D_votes,R_votes,T_votes,total_votes,electoral_votes,D_delta,R_delta,total_delta,pres_margin,pres_margin_delta,national_margin,national_margin_delta,relative_margin,relative_margin_delta,third_party_share,third_party_national_share,third_party_relative_share,two_party_margin,two_party_margin_delta,two_party_national_margin,two_party_national_margin_delta,two_party_relative_margin,two_party_relative_margin_delta,color,pres_margin_str,pres_margin_delta_str,national_margin_str,national_margin_delta_str,relative_margin_str,relative_margin_delta_str,third_party_share_str,third_party_national_share_str,third_party_relative_share_str,two_party_margin_str,two_party_margin_delta_str,two_party_national_margin_str,two_party_national_margin_delta_str,two_party_relative_margin_str,two_party_relative_margin_delta_str
1936,NE-AL,347445,247731,12847,608023,7,-11637,46554,37886,0.163997085637,-0.112962662634,0.242526704358,0.064924543073,-0.078529618722,-0.177887205707,0.02112913491759358,0.026577221340335248,-0.005448086422741669,0.16753699745957498,-0.11430586450248184,0.24914837589072097,0.06616341308462617,-0.08161137843114599,-0.180469277587108,deepskyblue,D+16.4,R+11.3,D+24.3,D+6.5,R+7.9,R+17.8,2.11%,2.66%,-0.54%,D+16.8,R+11.4,D+24.9,D+6.6,R+8.2,R+18.0
1936,NH,108460,104642,5012,218114,4,7780,1013,12594,0.017504607682,0.031853576152,0.242526704358,0.064924543073,-0.225022096676,-0.033070966920,0.0229788092465408,0.026577221340335248,-0.0035984120937944467,0.017916302991055927,0.03235032205042189,0.24914837589072097,0.06616341308462617,-0.23123207289966505,-0.033813091034204296,deepskyblue,D+1.8,D+3.2,D+24.3,D+6.5,R+22.5,R+3.3,2.30%,2.66%,-0.36%,D+1.8,D+3.2,D+24.9,D+6.6,R+23.1,R+3.4
1936,NJ,1083850,720322,16265,1820437,16,277456,-55084,190930,0.199692711146,0.180675916496,0.242526704358,0.064924543073,-0.042833993212,0.115751373423,0.008934667884689225,0.026577221340335248,-0.017642553455646023,0.20149298403921578,0.18190264392036384,0.24914837589072097,0.06616341308462617,-0.04765539185150519,0.11573923083573767,deepskyblue,D+20.0,D+18.1,D+24.3,D+6.5,R+4.3,D+11.6,0.89%,2.66%,-1.76%,D+20.1,D+18.2,D+24.9,D+6.6,R+4.8,D+11.6
1936,NM,106037,61727,1412,169176,3,10948,7510,17570,0.261916583913,-0.007676967794,0.242526704358,0.064924543073,0.019389879555,-0.072601510866,0.008346337541968127,0.026577221340335248,-0.01823088379836712,0.26412102715719704,-0.009625506806608841,0.24914837589072097,0.06616341308462617,0.014972651266476067,-0.07578891989123501,deepskyblue,D+26.2,R+0.8,D+24.3,D+6.5,D+1.9,R+7.3,0.83%,2.66%,-1.82%,D+26.4,R+1.0,D+24.9,D+6.6,D+1.5,R+7.6
1936,NV,31925,11923,0,43848,3,3169,-751,2418,0.456166757891,0.067993936264,0.242526704358,0.064924543073,0.213640053533,0.003069393191,0.0,0.026577221340335248,-0.026577221340335248,0.45616675789089584,0.06799393626405537,0.24914837589072097,0.06616341308462617,0.20701838200017486,0.0018305231794291943,deepskyblue,D+45.6,D+6.8,D+24.3,D+6.5,D+21.4,D+0.3,0.00%,2.66%,-2.66%,D+45.6,D+6.8,D+24.9,D+6.6,D+20.7,D+0.2
1936,NY,3293222,2180670,122506,5596398,47,758263,242707,907784,0.198797869630,0.071468983097,0.242526704358,0.064924543073,-0.043728834728,0.006544440025,0.02189015148672414,0.026577221340335248,-0.0046870698536111075,0.2032469767397676,0.06977807207297484,0.24914837589072097,0.06616341308462617,-0.04590139915095337,0.0036146589883486735,deepskyblue,D+19.9,D+7.1,D+24.3,D+6.5,R+4.4,D+0.7,2.19%,2.66%,-0.47%,D+20.3,D+7.0,D+24.9,D+6.6,R+4.6,D+0.4
1936,OH,1747140,1127855,137594,3012589,26,445445,-99464,402861,0.205565711088,0.177066189298,0.242526704358,0.064924543073,-0.036960993270,0.112141646226,0.045673007502848875,0.026577221340335248,0.019095786162513628,0.21540385287626587,0.1859947630096222,0.24914837589072097,0.06616341308462617,-0.0337445230144551,0.11983134992499603,deepskyblue,D+20.6,D+17.7,D+24.3,D+6.5,R+3.7,D+11.2,4.57%,2.66%,1.91%,D+21.5,D+18.6,D+24.9,D+6.6,R+3.4,D+12.0
1936,OK,501069,245122,3549,749740,11,-15399,56957,45107,0.341381012084,-0.124539545142,0.242526704358,0.064924543073,0.098854307726,-0.189464088215,0.004733640995545122,0.026577221340335248,-0.021843580344790125,0.3430046730662793,-0.12291588415996474,0.24914837589072097,0.06616341308462617,0.09385629717555832,-0.18907929724459094,deepskyblue,D+34.1,R+12.5,D+24.3,D+6.5,D+9.9,R+18.9,0.47%,2.66%,-2.18%,D+34.3,R+12.3,D+24.9,D+6.6,D+9.4,R+18.9
1936,OR,266733,122706,24582,414021,5,52862,-13313,45213,0.347873658583,0.136782792875,0.242526704358,0.064924543073,0.105346954224,0.071858249802,0.05937379987971625,0.026577221340335248,0.032796578539381005,0.36983198909200155,0.14732777348138107,0.24914837589072097,0.06616341308462617,0.12068361320128057,0.0811643603967549,deepskyblue,D+34.8,D+13.7,D+24.3,D+6.5,D+10.5,D+7.2,5.94%,2.66%,3.28%,D+37.0,D+14.7,D+24.9,D+6.6,D+12.1,D+8.1
1936,PA,2353987,1690200,94239,4138426,36,1058039,236660,1279249,0.160396005631,0.215513964400,0.242526704358,0.064924543073,-0.082130698727,0.150589421328,0.022771701125017096,0.026577221340335248,-0.003805520215318152,0.16413360707603283,0.22145046025015108,0.24914837589072097,0.06616341308462617,-0.08501476881468814,0.1552870471655249,deepskyblue,D+16.0,D+21.6,D+24.3,D+6.5,R+8.2,D+15.1,2.28%,2.66%,-0.38%,D+16.4,D+22.1,D+24.9,D+6.6,R+8.5,D+15.5
1936,RI,165238,125031,20909,311178,4,18634,9765,45008,0.129209005778,0.011472221016,0.242526704358,0.064924543073,-0.113317698580,-0.053452322056,0.0671930534934989,0.026577221340335248,0.04061583215316365,0.13851634173818078,0.01884627643860466,0.24914837589072097,0.06616341308462617,-0.11063203415254019,-0.04731713664602151,deepskyblue,D+12.9,D+1.1,D+24.3,D+6.5,R+11.3,R+5.3,6.72%,2.66%,4.06%,D+13.9,D+1.9,D+24.9,D+6.6,R+11.1,R+4.7
1936,SC,113791,1646,0,115437,8,11444,-332,11030,0.971482280378,0.010157848108,0.242526704358,0.064924543073,0.728955576020,-0.054766694964,0.0,0.026577221340335248,-0.026577221340335248,0.9714822803780417,0.009402242036321118,0.24914837589072097,0.06616341308462617,0.7223339044873207,-0.05676117104830514,deepskyblue,D+97.1,D+1.0,D+24.3,D+6.5,D+72.9,R+5.5,0.00%,2.66%,-2.66%,D+97.1,D+0.9,D+24.9,D+6.6,D+72.2,R+5.7
1936,SD,160137,125977,10358,296472,4,-23378,26765,8034,0.115221673548,-0.177052576031,0.242526704358,0.064924543073,-0.127305030811,-0.241977119104,0.034937532043498205,0.026577221340335248,0.008360310703162958,0.11939296923603879,-0.17878513190039316,0.24914837589072097,0.06616341308462617,-0.1297554066546822,-0.24494854498501933,deepskyblue,D+11.5,R+17.7,D+24.3,D+6.5,R+12.7,R+24.2,3.49%,2.66%,0.84%,D+11.9,R+17.9,D+24.9,D+6.6,R+13.0,R+24.5
1936,TN,328083,146520,1935,476538,11,68610,19768,86282,0.381004243103,0.040917223301,0.242526704358,0.064924543073,0.138477538745,-0.024007319772,0.004060536620374451,0.026577221340335248,-0.022516684719960798,0.3825576323790621,0.03892115105340993,0.24914837589072097,0.06616341308462617,0.13340925648834112,-0.02724226203121624,deepskyblue,D+38.1,D+4.1,D+24.3,D+6.5,D+13.8,R+2.4,0.41%,2.66%,-2.25%,D+38.3,D+3.9,D+24.9,D+6.6,D+13.3,R+2.7
1936,TX,734485,103874,5123,843482,23,-25863,5915,-19944,0.747628283710,-0.019535318035,0.242526704358,0.064924543073,0.505101579352,-0.084459861108,0.006073632869462537,0.026577221340335248,-0.020503588470872712,0.7521968512296044,-0.01954216522954133,0.24914837589072097,0.06616341308462617,0.5030484753388835,-0.08570557831416747,deepskyblue,D+74.8,R+2.0,D+24.3,D+6.5,D+50.5,R+8.4,0.61%,2.66%,-2.05%,D+75.2,R+2.0,D+24.9,D+6.6,D+50.3,R+8.6
1936,UT,150246,64555,1876,216677,4,33496,-20240,10099,0.395478061816,0.240790728218,0.242526704358,0.064924543073,0.152951357457,0.175866185145,0.008658048616142923,0.026577221340335248,-0.017919172724192325,0.39893203476706346,0.24038183505980204,0.24914837589072097,0.06616341308462617,0.14978365887634248,0.17421842197517587,deepskyblue,D+39.5,D+24.1,D+24.3,D+6.5,D+15.3,D+17.6,0.87%,2.66%,-1.79%,D+39.9,D+24.0,D+24.9,D+6.6,D+15.0,D+17.4
1936,VA,234980,98336,1274,334590,11,31001,8699,36648,0.408392360800,0.024619680211,0.242526704358,0.064924543073,0.165865656442,-0.040304862862,0.003807645177680146,0.026577221340335248,-0.0227695761626551,0.4099533175725138,0.02052631086988177,0.24914837589072097,0.06616341308462617,0.16080494168179282,-0.0456371022147444,deepskyblue,D+40.8,D+2.5,D+24.3,D+6.5,D+16.6,R+4.0,0.38%,2.66%,-2.28%,D+41.0,D+2.1,D+24.9,D+6.6,D+16.1,R+4.6
1936,VT,62124,81023,542,143689,3,5858,2039,6709,-0.131527117594,0.034321911461,0.242526704358,0.064924543073,-0.374053821952,-0.030602631612,0.003772035437646584,0.026577221340335248,-0.022805185902688666,-0.13202512102943129,0.03594530410920088,0.24914837589072097,0.06616341308462617,-0.38117349692015223,-0.030218108975425262,red,R+13.2,D+3.4,D+24.3,D+6.5,R+37.4,R+3.1,0.38%,2.66%,-2.28%,R+13.2,D+3.6,D+24.9,D+6.6,R+38.1,R+3.0
1936,WA,459579,206892,25867,692338,8,106319,-1753,77524,0.364976355480,0.129758875071,0.242526704358,0.064924543073,0.122449651121,0.064834331998,0.03736180882748022,0.026577221340335248,0.010784587487144972,0.3791417781118758,0.1217762091989813,0.24914837589072097,0.06616341308462617,0.12999340222115485,0.05561279611435513,deepskyblue,D+36.5,D+13.0,D+24.3,D+6.5,D+12.2,D+6.5,3.74%,2.66%,1.08%,D+37.9,D+12.2,D+24.9,D+6.6,D+13.0,D+5.6
1936,WI,802984,380828,74748,1258560,12,95574,33087,143752,0.335427790491,0.012799140535,0.242526704358,0.064924543073,0.092901086133,-0.052125402538,0.05939168573607933,0.026577221340335248,0.03281446439574408,0.35660729913195677,0.015737603704477687,0.24914837589072097,0.06616341308462617,0.1074589232412358,-0.050425809380148484,deepskyblue,D+33.5,D+1.3,D+24.3,D+6.5,D+9.3,R+5.2,5.94%,2.66%,3.28%,D+35.7,D+1.6,D+24.9,D+6.6,D+10.7,R+5.0
1936,WV,502582,325358,2005,829945,8,97458,-5373,86171,0.213537041611,0.113516067498,0.242526704358,0.064924543073,-0.028989662747,0.048591524425,0.002415822735241492,0.026577221340335248,-0.024161398605093757,0.21405415851390197,0.11295679558234616,0.24914837589072097,0.06616341308462617,-0.035094217376819004,0.046793382497719985,deepskyblue,D+21.4,D+11.4,D+24.3,D+6.5,R+2.9,D+4.9,0.24%,2.66%,-2.42%,D+21.4,D+11.3,D+24.9,D+6.6,R+3.5,D+4.7
1936,WY,62624,38739,2019,103382,3,8254,-844,6420,0.231036350622,0.078533308193,0.242526704358,0.064924543073,-0.011490353736,0.013608765120,0.019529511907295273,0.026577221340335248,-0.007047709433039975,0.235638250643726,0.07825104640330793,0.24914837589072097,0.06616341308462617,-0.013510125246994964,0.012087633318681762,deepskyblue,D+23.1,D+7.9,D+24.3,D+6.5,R+1.1,D+1.4,1.95%,2.66%,-0.70%,D+23.6,D+7.8,D+24.9,D+6.6,R+1.4,D+1.2
1940,AL,250726,42184,1309,294219,11,12590,6826,18975,0.708798548020,-0.027922325096,0.099518852037,-0.143007852321,0.609279695983,0.115085527225,0.004449066851562951,0.004817912219468542,-0.000368845367905591,0.7119661329418593,-0.029468779707047088,0.10000064637350534,-0.14914772951721564,0.6119654865683539,0.11967894981016852,deepskyblue,D+70.9,R+2.8,D+10.0,R+14.3,D+60.9,D+11.5,0.44%,0.48%,-0.04%,D+71.2,R+2.9,D+10.0,R+14.9,D+61.2,D+12.0
1940,AR,158622,42121,0,200743,9,11857,10082,21320,0.580349003452,-0.059067347852,0.099518852037,-0.143007852321,0.480830151415,0.083940504469,0.0,0.004817912219468542,-0.004817912219468542,0.5803490034521752,-0.06128093771245202,0.10000064637350534,-0.14914772951721564,0.48034835707866985,0.08786679180476359,deepskyblue,D+58.0,R+5.9,D+10.0,R+14.3,D+48.1,D+8.4,0.00%,0.48%,-0.48%,D+58.0,R+6.1,D+10.0,R+14.9,D+48.0,D+8.8
1940,AZ,95267,54030,742,150039,3,8545,20597,25876,0.274841874446,-0.154343953860,0.099518852037,-0.143007852321,0.175323022409,-0.011336101540,0.00494538086764108,0.004817912219468542,0.00012746864817253772,0.276207827350851,-0.1672943157143565,0.10000064637350534,-0.14914772951721564,0.17620718097734564,-0.01814658619714085,deepskyblue,D+27.5,R+15.4,D+10.0,R+14.3,D+17.5,R+1.1,0.49%,0.48%,0.01%,D+27.6,R+16.7,D+10.0,R+14.9,D+17.6,R+1.8
1940,CA,1877618,1351419,39754,3268791,22,110782,514988,629909,0.160976642434,-0.191598804289,0.099518852037,-0.143007852321,0.061457790397,-0.048590951968,0.012161683019807629,0.004817912219468542,0.007343770800339087,0.16295849195905776,-0.19444049938527996,0.10000064637350534,-0.14914772951721564,0.06295784558555242,-0.045292769868064325,deepskyblue,D+16.1,R+19.2,D+10.0,R+14.3,D+6.1,R+4.9,1.22%,0.48%,0.73%,D+16.3,R+19.4,D+10.0,R+14.9,D+6.3,R+4.5
1940,CO,265554,279576,3874,549004,6,-29467,98309,60320,-0.025540797517,-0.258316988266,0.099518852037,-0.143007852321,-0.125059649554,-0.115309135945,0.007056414889509002,0.004817912219468542,0.0022385026700404596,-0.025722304771338945,-0.2645567914684634,0.10000064637350534,-0.14914772951721564,-0.12572295114484427,-0.11540906195124773,red,R+2.6,R+25.8,D+10.0,R+14.3,R+12.5,R+11.5,0.71%,0.48%,0.22%,R+2.6,R+26.5,D+10.0,R+14.9,R+12.6,R+11.5
1940,CT,417621,361819,2062,781502,8,35492,83134,90779,0.071403528078,-0.078358388059,0.099518852037,-0.143007852321,-0.028115323959,0.064649464262,0.002638508922561938,0.004817912219468542,-0.002179403296906604,0.07159242533100688,-0.0849478416730215,0.10000064637350534,-0.14914772951721564,-0.02840822104249846,0.06419988784419414,deepskyblue,D+7.1,R+7.8,D+10.0,R+14.3,R+2.8,D+6.5,0.26%,0.48%,-0.22%,D+7.2,R+8.5,D+10.0,R+14.9,R+2.8,D+6.4
1940,DE,74599,61440,335,136374,3,4897,4204,8771,0.096491999941,-0.001201627951,0.099518852037,-0.143007852321,-0.003026852096,0.141806224369,0.0024564799741886283,0.004817912219468542,-0.0023614322452799137,0.0967296143017811,-0.0014758088181672097,0.10000064637350534,-0.14914772951721564,-0.003271032071724231,0.14767192069904844,deepskyblue,D+9.6,R+0.1,D+10.0,R+14.3,R+0.3,D+14.2,0.25%,0.48%,-0.24%,D+9.7,R+0.1,D+10.0,R+14.9,R+0.3,D+14.8
1940,FL,359334,126158,0,485492,7,110217,47910,158127,0.480288037702,-0.041664522896,0.099518852037,-0.143007852321,0.380769185665,0.101343329425,0.0,0.004817912219468542,-0.004817912219468542,0.48028803770196005,-0.041664522895538125,0.10000064637350534,-0.14914772951721564,0.3802873913284547,0.10748320662167749,deepskyblue,D+48.0,R+4.2,D+10.0,R+14.3,D+38.1,D+10.1,0.00%,0.48%,-0.48%,D+48.0,R+4.2,D+10.0,R+14.9,D+38.0,D+10.7
1940,GA,265194,46360,997,312551,12,9830,9418,19376,0.700154534780,-0.044868062645,0.099518852037,-0.143007852321,0.600635682743,0.098139789676,0.003189879411680014,0.004817912219468542,-0.001628032807788528,0.7023950904177125,-0.04484239358877384,0.10000064637350534,-0.14914772951721564,0.6023944440442072,0.10430533592844177,deepskyblue,D+70.0,R+4.5,D+10.0,R+14.3,D+60.1,D+9.8,0.32%,0.48%,-0.16%,D+70.2,R+4.5,D+10.0,R+14.9,D+60.2,D+10.4
1940,IA,578800,632370,4260,1215430,11,-42956,144393,72697,-0.044074936442,-0.161144278099,0.099518852037,-0.143007852321,-0.143593788480,-0.018136425779,0.0035049324107517504,0.004817912219468542,-0.0013129798087167916,-0.04422995946068677,-0.16478057839334895,0.10000064637350534,-0.14914772951721564,-0.14423060583419212,-0.01563284887613331,red,R+4.4,R+16.1,D+10.0,R+14.3,R+14.4,R+1.8,0.35%,0.48%,-0.13%,R+4.4,R+16.5,D+10.0,R+14.9,R+14.4,R+1.6
1940,ID,127842,106553,773,235168,4,2159,40297,35551,0.090526772350,-0.207178332927,0.099518852037,-0.143007852321,-0.008992079687,-0.064170480606,0.003287011838345353,0.004817912219468542,-0.001530900381123189,0.09082531623968088,-0.21878867570567678,0.10000064637350534,-0.14914772951721564,-0.00917533013382446,-0.06964094618846114,deepskyblue,D+9.1,R+20.7,D+10.0,R+14.3,R+0.9,R+6.4,0.33%,0.48%,-0.15%,D+9.1,R+21.9,D+10.0,R+14.9,R+0.9,R+7.0
1940,IL,2149934,2047240,20761,4217935,29,-133065,476847,261413,0.024346984958,-0.155762211958,0.099518852037,-0.143007852321,-0.075171867079,-0.012754359637,0.00492207679824369,0.004817912219468542,0.00010416457877514794,0.024467415456209344,-0.1604621219487575,0.10000064637350534,-0.14914772951721564,-0.075533230917296,-0.011314392431541864,deepskyblue,D+2.4,R+15.6,D+10.0,R+14.3,R+7.5,R+1.3,0.49%,0.48%,0.01%,D+2.4,R+16.0,D+10.0,R+14.9,R+7.6,R+1.1
1940,IN,874063,899466,9218,1782747,14,-60911,207896,131850,-0.014249357873,-0.161686781286,0.099518852037,-0.143007852321,-0.113768209910,-0.018678928965,0.0051706720022527035,0.004817912219468542,0.0003527597827841615,-0.014323419577576685,-0.16396831083167127,0.10000064637350534,-0.14914772951721564,-0.11432406595108202,-0.014820581314455628,red,R+1.4,R+16.2,D+10.0,R+14.3,R+11.4,R+1.9,0.52%,0.48%,0.04%,R+1.4,R+16.4,D+10.0,R+14.9,R+11.4,R+1.5
1940,KS,364725,489169,6403,860297,9,-99795,91442,-4717,-0.144652370054,-0.221868461354,0.099518852037,-0.143007852321,-0.244171222091,-0.078860609033,0.007442778482314828,0.004817912219468542,0.0026248662628462864,-0.14573705869815223,-0.22320094085720876,0.10000064637350534,-0.14914772951721564,-0.24573770507165757,-0.07405321133999312,red,R+14.5,R+22.2,D+10.0,R+14.3,R+24.4,R+7.9,0.74%,0.48%,0.26%,R+14.6,R+22.3,D+10.0,R+14.9,R+24.6,R+7.4
1940,KY,557222,410384,2457,970063,11,15278,40682,43860,0.151369550225,-0.034596161395,0.099518852037,-0.143007852321,0.051850698188,0.108411690925,0.002532825187642452,0.004817912219468542,-0.00228508703182609,0.15175391636678565,-0.037181262419717004,0.10000064637350534,-0.14914772951721564,0.05175326999328031,0.11196646709749863,deepskyblue,D+15.1,R+3.5,D+10.0,R+14.3,D+5.2,D+10.8,0.25%,0.48%,-0.23%,D+15.2,R+3.7,D+10.0,R+14.9,D+5.2,D+11.2
1940,LA,319751,52446,108,372305,10,26857,15655,42527,0.717973167161,-0.058618964515,0.099518852037,-0.143007852321,0.618454315124,0.084388887806,0.0002900847423483434,0.004817912219468542,-0.004527827477120198,0.7181815006569102,-0.05862969791142014,0.10000064637350534,-0.14914772951721564,0.6181808542834049,0.09051803160579541,deepskyblue,D+71.8,R+5.9,D+10.0,R+14.3,D+61.8,D+8.4,0.03%,0.48%,-0.45%,D+71.8,R+5.9,D+10.0,R+14.9,D+61.8,D+9.1
1940,MA,1076522,939700,10771,2026993,17,133806,171087,186636,0.067499986433,-0.027102854211,0.099518852037,-0.143007852321,-0.032018865604,0.115904998109,0.005313782534029471,0.004817912219468542,0.0004958703145609292,0.06786058281280534,-0.033874968913367706,0.10000064637350534,-0.14914772951721564,-0.0321400635607,0.11527276060384793,deepskyblue,D+6.7,R+2.7,D+10.0,R+14.3,R+3.2,D+11.6,0.53%,0.48%,0.05%,D+6.8,R+3.4,D+10.0,R+14.9,R+3.2,D+11.5
1940,MD,384546,269534,6037,660117,8,-5066,38099,35221,0.174229719883,-0.078895600170,0.099518852037,-0.143007852321,0.074710867846,0.064112252150,0.009145348476103479,0.004817912219468542,0.004327436256634937,0.1758378180039139,-0.0788562711713015,0.10000064637350534,-0.14914772951721564,0.07583717163040857,0.07029145834591413,deepskyblue,D+17.4,R+7.9,D+10.0,R+14.3,D+7.5,D+6.4,0.91%,0.48%,0.43%,D+17.6,R+7.9,D+10.0,R+14.9,D+7.6,D+7.0
1940,ME-AL,156478,163951,411,320840,5,30145,-4872,16600,-0.023291983543,0.116367495815,0.099518852037,-0.143007852321,-0.122810835581,0.259375348136,0.0012810123426006733,0.004817912219468542,-0.0035368998768678687,-0.023321859132600358,0.1206359123509541,0.10000064637350534,-0.14914772951721564,-0.1233225055061057,0.2697836418681697,red,R+2.3,D+11.6,D+10.0,R+14.3,R+12.3,D+25.9,0.13%,0.48%,-0.35%,R+2.3,D+12.1,D+10.0,R+14.9,R+12.3,D+27.0
1940,MI,1032991,1039917,13021,2085929,19,16197,340184,280831,-0.003320343118,-0.178967870288,0.099518852037,-0.143007852321,-0.102839195155,-0.035960017968,0.006242302590356623,0.004817912219468542,0.0014243903708880809,-0.0033411998988860095,-0.18805195597787575,0.10000064637350534,-0.14914772951721564,-0.10334184627239135,-0.03890422646066011,red,R+0.3,R+17.9,D+10.0,R+14.3,R+10.3,R+3.6,0.62%,0.48%,0.14%,R+0.3,R+18.8,D+10.0,R+14.9,R+10.3,R+3.9
1940,MN,644196,596274,10718,1251188,11,-54615,245813,121213,0.038301198541,-0.269979958122,0.099518852037,-0.143007852321,-0.061217653496,-0.126972105801,0.008566258627800138,0.004817912219468542,0.0037483464083315965,0.038632131369561534,-0.2933599545719293,0.10000064637350534,-0.14914772951721564,-0.0613685150039438,-0.1442122250547137,deepskyblue,D+3.8,R+27.0,D+10.0,R+14.3,R+6.1,R+12.7,0.86%,0.48%,0.37%,D+3.9,R+29.3,D+10.0,R+14.9,R+6.1,R+14.4
1940,MO,958476,871009,4244,1833729,15,-152567,173118,5094,0.047698978420,-0.178235666820,0.099518852037,-0.143007852321,-0.051819873617,-0.035227814500,0.002314409599237401,0.004817912219468542,-0.002503502620231141,0.04780962948589357,-0.18058565746211006,0.10000064637350534,-0.14914772951721564,-0.05219101688761177,-0.03143792794489442,deepskyblue,D+4.8,R+17.8,D+10.0,R+14.3,R+5.2,R+3.5,0.23%,0.48%,-0.25%,D+4.8,R+18.1,D+10.0,R+14.9,R+5.2,R+3.1
1940,MS,168267,7364,193,175824,9,10949,2921,13734,0.915136727637,-0.028012140276,0.099518852037,-0.143007852321,0.815617875599,0.114995712045,0.0010976885976885977,0.004817912219468542,-0.0037202236217799443,0.9161423666664769,-0.02892473850720534,0.10000064637350534,-0.14914772951721564,0.8161417202929715,0.12022299101001033,deepskyblue,D+91.5,R+2.8,D+10.0,R+14.3,D+81.6,D+11.5,0.11%,0.48%,-0.37%,D+91.6,R+2.9,D+10.0,R+14.9,D+81.6,D+12.0
1940,MT,145698,99579,2596,247873,4,-13992,35981,17361,0.186058989886,-0.230804340440,0.099518852037,-0.143007852321,0.086540137849,-0.087796488119,0.010473105178861755,0.004817912219468542,0.005655192959393213,0.1880282293080884,-0.24232181189430493,0.10000064637350534,-0.14914772951721564,0.08802758293458307,-0.0931740823770893,deepskyblue,D+18.6,R+23.1,D+10.0,R+14.3,D+8.7,R+8.8,1.05%,0.48%,0.57%,D+18.8,R+24.2,D+10.0,R+14.9,D+8.8,R+9.3
1940,NATIONAL,27313945,22347744,240424,49902113,0,-438703,5665882,4254414,0.099518852037,-0.143007852321,0.099518852037,-0.143007852321,0.000000000000,0.000000000000,0.004817912219468542,0.004817912219468542,0.0,0.10000064637350534,-0.14914772951721564,0.10000064637350534,-0.14914772951721564,0.0,0.0,deepskyblue,D+10.0,R+14.3,D+10.0,R+14.3,EVEN,EVEN,0.48%,0.48%,0.00%,D+10.0,R+14.9,D+10.0,R+14.9,EVEN,EVEN
1940,NC,609015,213633,0,822648,13,-7126,-9650,-16816,0.480621116200,0.012634400868,0.099518852037,-0.143007852321,0.381102264163,0.155642253188,0.0,0.004817912219468542,-0.004817912219468542,0.48062111620036757,0.012612100494359624,0.10000064637350534,-0.14914772951721564,0.38062046982686226,0.1617598300115753,deepskyblue,D+48.1,D+1.3,D+10.0,R+14.3,D+38.1,D+15.6,0.00%,0.48%,-0.48%,D+48.1,D+1.3,D+10.0,R+14.9,D+38.1,D+16.2
1940,ND,124036,154590,2149,280775,4,-39112,81839,7059,-0.108820229721,-0.439078599711,0.099518852037,-0.143007852321,-0.208339081759,-0.296070747390,0.00765381533256166,0.004817912219468542,0.002835903113093118,-0.10965954361760927,-0.4928616767339006,0.10000064637350534,-0.14914772951721564,-0.2096601899911146,-0.3437139472166849,red,R+10.9,R+43.9,D+10.0,R+14.3,R+20.8,R+29.6,0.77%,0.48%,0.28%,R+11.0,R+49.3,D+10.0,R+14.9,R+21.0,R+34.4
